wall_time,frame,strategy,confidence,near_face,final_detected
1781791949.651,38952,final,0.0,0,0
1781791949.808,38955,final,0.0,0,0
1781791949.96,38958,final,0.0,0,0
1781791950.102,38961,final,0.0,0,0
1781791950.244,38964,final,0.0,0,0
1781791950.383,38967,final,0.0,0,0
1781791950.524,38970,final,0.0,0,0
1781791950.67,38973,final,0.0,0,0
1781791950.81,38976,final,0.0,0,0
1781791950.961,38979,final,0.0,0,0
1781791951.099,38982,final,0.0,0,0
1781791951.251,38985,final,0.0,0,0
1781791951.403,38988,final,0.0,0,0
1781791951.553,38991,final,0.0,0,0
1781791951.708,38994,final,0.0,0,0
1781791951.862,38997,final,0.0,0,0
1781791952.014,39000,final,0.0,0,0
1781791952.165,39003,final,0.0,0,0
1781791952.317,39006,final,0.0,0,0
1781791952.462,39009,final,0.0,0,0
1781791952.61,39012,final,0.0,0,0
1781791952.753,39015,final,0.0,0,0
1781791952.895,39018,final,0.0,0,0
1781791953.038,39021,final,0.0,0,0
1781791953.205,39024,final,0.0,0,0
1781791953.345,39027,final,0.0,0,0
1781791953.491,39030,final,0.0,0,0
1781791953.626,39033,final,0.0,0,0
1781791953.761,39036,final,0.0,0,0
1781791953.895,39039,final,0.0,0,0
1781791954.044,39042,final,0.0,0,0
1781791954.193,39045,final,0.0,0,0
1781791954.33,39048,final,0.0,0,0
1781791954.484,39051,final,0.0,0,0
1781791954.644,39054,final,0.0,0,0
1781791954.813,39057,final,0.0,0,0
1781791954.961,39060,final,0.0,0,0
1781791955.097,39063,final,0.0,0,0
1781791955.235,39066,final,0.0,0,0
1781791955.367,39069,final,0.0,0,0
1781791955.5,39072,final,0.0,0,0
1781791955.633,39075,final,0.0,0,0
1781791955.76,39078,final,0.0,0,0
1781791955.894,39081,final,0.0,0,0
1781791956.022,39084,final,0.0,0,0
1781791956.164,39087,final,0.0,0,0
1781791956.286,39090,final,0.0,0,0
1781791956.415,39093,final,0.0,0,0
1781791956.539,39096,final,0.0,0,0
1781791956.675,39099,final,0.0,0,0
1781791956.806,39102,final,0.0,0,0
1781791956.957,39105,final,0.0,0,0
1781791957.127,39108,final,0.0,0,0
1781791957.297,39111,final,0.0,0,0
1781791957.444,39114,final,0.0,0,0
1781791957.583,39117,final,0.0,0,0
1781791957.732,39120,final,0.0,0,0
1781791957.887,39123,final,0.0,0,0
1781791958.022,39126,final,0.0,0,0
1781791958.149,39129,final,0.0,0,0
1781791958.281,39132,final,0.0,0,0
1781791958.414,39135,final,0.0,0,0
1781791958.555,39138,final,0.0,0,0
1781791958.696,39141,final,0.0,0,0
1781791958.833,39144,final,0.0,0,0
1781791958.971,39147,final,0.0,0,0
1781791959.122,39150,final,0.0,0,0
1781791959.263,39153,final,0.0,0,0
1781791959.404,39156,final,0.0,0,0
1781791959.538,39159,final,0.0,0,0
1781791959.673,39162,final,0.0,0,0
1781791959.807,39165,final,0.0,0,0
1781791959.946,39168,final,0.0,0,0
1781791960.085,39171,final,0.0,0,0
1781791960.229,39174,final,0.0,0,0
1781791960.37,39177,final,0.0,0,0
1781791960.505,39180,final,0.0,0,0
1781791960.646,39183,final,0.0,0,0
1781791960.781,39186,final,0.0,0,0
1781791960.929,39189,final,0.0,0,0
1781791961.066,39192,final,0.0,0,0
1781791961.2,39195,final,0.0,0,0
1781791961.337,39198,final,0.0,0,0
1781791961.48,39201,final,0.0,0,0
1781791961.638,39204,final,0.0,0,0
1781791961.783,39207,final,0.0,0,0
1781791961.932,39210,final,0.0,0,0
1781791962.075,39213,final,0.0,0,0
1781791962.222,39216,final,0.0,0,0
1781791962.356,39219,final,0.0,0,0
1781791962.584,39222,final,0.0,0,0
1781791962.735,39225,final,0.0,0,0
1781791962.867,39228,final,0.0,0,0
1781791963.177,39231,final,0.0,0,0
1781791963.549,39234,final,0.0,0,0
1781791963.721,39237,final,0.0,0,0
1781791963.897,39240,final,0.0,0,0
1781791964.049,39243,final,0.0,0,0
1781791964.198,39246,final,0.0,0,0
1781791964.486,39249,final,0.0,0,0
1781791964.664,39252,final,0.0,0,0
1781791964.827,39255,final,0.0,0,0
1781791964.993,39258,final,0.0,0,0
1781791965.153,39261,final,0.0,0,0
1781791965.342,39264,final,0.0,0,0
1781791965.516,39267,final,0.0,0,0
1781791965.68,39270,final,0.0,0,0
1781791965.827,39273,final,0.0,0,0
1781791965.974,39276,final,0.0,0,0
1781791966.117,39279,final,0.0,0,0
1781791966.258,39282,final,0.0,0,0
1781791966.418,39285,final,0.0,0,0
1781791966.598,39288,final,0.0,0,0
1781791966.767,39291,final,0.0,0,0
1781791966.913,39294,final,0.0,0,0
1781791967.066,39297,final,0.0,0,0
1781791967.211,39300,final,0.0,0,0
1781791967.359,39303,final,0.0,0,0
1781791967.52,39306,final,0.0,0,0
1781791967.689,39309,final,0.0,0,0
1781791967.859,39312,final,0.0,0,0
1781791968.017,39315,final,0.0,0,0
1781791968.211,39318,final,0.0,0,0
1781791968.532,39321,final,0.0,0,0
1781791968.763,39324,final,0.0,0,0
1781791969.083,39327,final,0.0,0,0
1781791969.461,39330,final,0.0,0,0
1781791969.695,39333,final,0.0,0,0
1781791969.887,39336,final,0.0,0,0
1781791970.101,39339,final,0.0,0,0
1781791970.38,39342,final,0.0,0,0
1781791970.564,39345,final,0.0,0,0
1781791970.741,39348,final,0.0,0,0
1781791970.967,39351,final,0.0,0,0
1781791971.179,39354,final,0.0,0,0
1781791971.391,39357,final,0.0,0,0
1781791971.604,39360,final,0.0,0,0
1781791971.785,39363,final,0.0,0,0
1781791971.998,39366,final,0.0,0,0
1781791972.807,39369,final,0.0,0,0
1781791973.113,39372,final,0.0,0,0
1781791973.506,39375,final,0.0,0,0
1781791973.771,39378,final,0.0,0,0
1781791974.071,39381,final,0.0,0,0
1781791974.324,39384,final,0.0,0,0
1781791974.526,39387,final,0.0,0,0
1781791974.763,39390,final,0.0,0,0
1781791974.994,39393,final,0.0,0,0
1781791975.273,39396,final,0.0,0,0
1781791975.47,39399,final,0.0,0,0
1781791975.728,39402,final,0.0,0,0
1781791975.961,39405,final,0.0,0,0
1781791976.21,39408,final,0.0,0,0
1781791976.5,39411,final,0.0,0,0
1781791976.842,39414,final,0.0,0,0
1781791977.035,39417,final,0.0,0,0
1781791977.304,39420,final,0.0,0,0
1781791977.624,39423,final,0.0,0,0
1781791978.025,39426,final,0.0,0,0
1781791978.756,39429,final,0.0,0,0
1781791979.253,39432,final,0.0,0,0
1781791980.105,39435,final,0.0,0,0
1781791980.641,39438,final,0.0,0,0
1781791980.973,39441,final,0.0,0,0
1781791981.211,39444,final,0.0,0,0
1781791981.446,39447,final,0.0,0,0
1781791981.671,39450,final,0.0,0,0
1781791981.901,39453,final,0.0,0,0
1781791982.144,39456,final,0.0,0,0
1781791982.361,39459,final,0.0,0,0
1781791982.557,39462,final,0.0,0,0
1781791982.778,39465,final,0.0,0,0
1781791982.993,39468,final,0.0,0,0
1781791983.171,39471,final,0.0,0,0
1781791983.396,39474,final,0.0,0,0
1781791983.574,39477,final,0.0,0,0
1781791983.734,39480,final,0.0,0,0
1781791983.907,39483,final,0.0,0,0
1781791984.082,39486,final,0.0,0,0
1781791984.257,39489,final,0.0,0,0
1781791984.439,39492,final,0.0,0,0
1781791984.614,39495,final,0.0,0,0
1781791984.772,39498,final,0.0,0,0
1781791984.945,39501,final,0.0,0,0
1781791985.187,39504,final,0.0,0,0
1781791985.385,39507,final,0.0,0,0
1781791985.585,39510,final,0.0,0,0
1781791985.768,39513,final,0.0,0,0
1781791985.925,39516,final,0.0,0,0
1781791986.14,39519,final,0.0,0,0
1781791986.334,39522,final,0.0,0,0
1781791986.519,39525,final,0.0,0,0
1781791986.718,39528,final,0.0,0,0
1781791986.907,39531,final,0.0,0,0
1781791987.085,39534,final,0.0,0,0
1781791987.275,39537,final,0.0,0,0
1781791987.444,39540,final,0.0,0,0
1781791987.614,39543,final,0.0,0,0
1781791987.78,39546,final,0.0,0,0
1781791988.101,39549,final,0.0,0,0
1781791988.388,39552,final,0.0,0,0
1781791988.594,39555,final,0.0,0,0
1781791988.756,39558,final,0.0,0,0
1781791988.932,39561,final,0.0,0,0
1781791989.096,39564,final,0.0,0,0
1781791989.261,39567,final,0.0,0,0
1781791989.432,39570,final,0.0,0,0
1781791989.597,39573,final,0.0,0,0
1781791989.765,39576,final,0.0,0,0
1781791989.918,39579,final,0.0,0,0
1781791990.07,39582,final,0.0,0,0
1781791990.213,39585,final,0.0,0,0
1781791990.378,39588,final,0.0,0,0
1781791990.523,39591,final,0.0,0,0
1781791990.666,39594,final,0.0,0,0
1781791990.82,39597,final,0.0,0,0
1781791990.983,39600,final,0.0,0,0
1781791991.139,39603,final,0.0,0,0
1781791991.295,39606,final,0.0,0,0
1781791991.443,39609,final,0.0,0,0
1781791991.591,39612,final,0.0,0,0
1781791991.756,39615,final,0.0,0,0
1781791991.952,39618,final,0.0,0,0
1781791992.113,39621,final,0.0,0,0
1781791992.309,39624,final,0.0,0,0
1781791992.477,39627,final,0.0,0,0
1781791992.648,39630,final,0.0,0,0
1781791992.806,39633,final,0.0,0,0
1781791992.961,39636,final,0.0,0,0
1781791993.104,39639,final,0.0,0,0
1781791993.248,39642,final,0.0,0,0
1781791993.4,39645,final,0.0,0,0
1781791993.559,39648,final,0.0,0,0
1781791993.715,39651,final,0.0,0,0
1781791993.948,39654,final,0.0,0,0
1781791994.267,39657,final,0.0,0,0
1781791994.497,39660,final,0.0,0,0
1781791994.973,39663,final,0.0,0,0
1781791996.612,39666,final,0.0,0,0
1781791997.37,39669,final,0.0,0,0
1781791997.601,39672,final,0.0,0,0
1781791997.766,39675,final,0.0,0,0
1781791997.978,39678,final,0.0,0,0
1781791998.191,39681,final,0.0,0,0
1781791998.405,39684,final,0.0,0,0
1781791998.611,39687,final,0.0,0,0
1781791998.776,39690,final,0.0,0,0
1781791998.935,39693,final,0.0,0,0
1781791999.119,39696,final,0.0,0,0
1781791999.283,39699,final,0.0,0,0
1781791999.455,39702,final,0.0,0,0
1781791999.618,39705,final,0.0,0,0
1781791999.779,39708,final,0.0,0,0
1781791999.939,39711,final,0.0,0,0
1781792000.131,39714,final,0.0,0,0
1781792000.304,39717,final,0.0,0,0
1781792000.477,39720,final,0.0,0,0
1781792000.693,39723,final,0.0,0,0
1781792000.909,39726,final,0.0,0,0
1781792001.096,39729,final,0.0,0,0
1781792001.295,39732,final,0.0,0,0
1781792001.516,39735,final,0.0,0,0
1781792001.768,39738,final,0.0,0,0
1781792001.947,39741,final,0.0,0,0
1781792002.116,39744,final,0.0,0,0
1781792002.284,39747,final,0.0,0,0
1781792002.456,39750,final,0.0,0,0
1781792002.633,39753,final,0.0,0,0
1781792002.821,39756,final,0.0,0,0
1781792002.968,39759,final,0.0,0,0
1781792003.122,39762,final,0.0,0,0
1781792003.275,39765,final,0.0,0,0
1781792003.421,39768,final,0.0,0,0
1781792003.574,39771,final,0.0,0,0
1781792003.704,39774,final,0.0,0,0
1781792003.856,39777,final,0.0,0,0
1781792004.002,39780,final,0.0,0,0
1781792004.136,39783,final,0.0,0,0
1781792004.275,39786,final,0.0,0,0
1781792004.405,39789,final,0.0,0,0
1781792004.535,39792,final,0.0,0,0
1781792004.668,39795,final,0.0,0,0
1781792004.811,39798,final,0.0,0,0
1781792004.952,39801,final,0.0,0,0
1781792005.088,39804,final,0.0,0,0
1781792005.222,39807,final,0.0,0,0
1781792005.366,39810,final,0.0,0,0
1781792005.5,39813,final,0.0,0,0
1781792005.636,39816,final,0.0,0,0
1781792005.771,39819,final,0.0,0,0
1781792005.911,39822,final,0.0,0,0
1781792006.052,39825,final,0.0,0,0
1781792006.186,39828,final,0.0,0,0
1781792006.317,39831,final,0.0,0,0
1781792006.451,39834,final,0.0,0,0
1781792006.585,39837,final,0.0,0,0
1781792006.723,39840,final,0.0,0,0
1781792006.855,39843,final,0.0,0,0
1781792006.999,39846,final,0.0,0,0
1781792007.137,39849,final,0.0,0,0
1781792007.273,39852,final,0.0,0,0
1781792007.414,39855,final,0.0,0,0
1781792007.549,39858,final,0.0,0,0
1781792007.683,39861,final,0.0,0,0
1781792007.821,39864,final,0.0,0,0
1781792007.957,39867,final,0.0,0,0
1781792008.088,39870,final,0.0,0,0
1781792008.23,39873,final,0.0,0,0
1781792008.362,39876,final,0.0,0,0
1781792008.523,39879,final,0.0,0,0
1781792008.665,39882,final,0.0,0,0
1781792008.793,39885,final,0.0,0,0
1781792008.929,39888,final,0.0,0,0
1781792009.078,39891,final,0.0,0,0
1781792009.214,39894,final,0.0,0,0
1781792009.346,39897,final,0.0,0,0
1781792009.481,39900,final,0.0,0,0
1781792009.615,39903,final,0.0,0,0
1781792009.808,39906,final,0.0,0,0
1781792010.003,39909,final,0.0,0,0
1781792010.15,39912,final,0.0,0,0
1781792010.312,39915,final,0.0,0,0
1781792010.471,39918,final,0.0,0,0
1781792010.654,39921,final,0.0,0,0
1781792010.826,39924,final,0.0,0,0
1781792010.983,39927,final,0.0,0,0
1781792011.137,39930,final,0.0,0,0
1781792011.57,39933,final,0.0,0,0
1781792011.746,39936,final,0.0,0,0
1781792011.961,39939,final,0.0,0,0
1781792012.141,39942,final,0.0,0,0
1781792012.313,39945,final,0.0,0,0
1781792012.474,39948,final,0.0,0,0
1781792012.631,39951,final,0.0,0,0
1781792012.795,39954,final,0.0,0,0
1781792012.957,39957,final,0.0,0,0
1781792013.118,39960,final,0.0,0,0
1781792013.311,39963,final,0.0,0,0
1781792013.539,39966,final,0.0,0,0
1781792013.714,39969,final,0.0,0,0
1781792013.887,39972,final,0.0,0,0
1781792014.052,39975,final,0.0,0,0
1781792014.214,39978,final,0.0,0,0
1781792014.373,39981,final,0.0,0,0
1781792014.557,39984,final,0.0,0,0
1781792014.782,39987,final,0.0,0,0
1781792014.96,39990,final,0.0,0,0
1781792015.175,39993,final,0.0,0,0
1781792015.353,39996,final,0.0,0,0
1781792015.512,39999,final,0.0,0,0
1781792015.676,40002,final,0.0,0,0
1781792015.834,40005,final,0.0,0,0
1781792015.999,40008,final,0.0,0,0
1781792016.158,40011,final,0.0,0,0
1781792016.319,40014,final,0.0,0,0
1781792016.481,40017,final,0.0,0,0
1781792016.641,40020,final,0.0,0,0
1781792016.798,40023,final,0.0,0,0
1781792016.99,40026,final,0.0,0,0
1781792017.132,40029,final,0.0,0,0
1781792017.309,40032,final,0.0,0,0
1781792017.457,40035,final,0.0,0,0
1781792017.591,40038,final,0.0,0,0
1781792017.728,40041,final,0.0,0,0
1781792017.864,40044,final,0.0,0,0
1781792017.997,40047,final,0.0,0,0
1781792018.128,40050,final,0.0,0,0
1781792018.273,40053,final,0.0,0,0
1781792018.414,40056,final,0.0,0,0
1781792018.603,40059,final,0.0,0,0
1781792018.801,40062,final,0.0,0,0
1781792018.944,40065,final,0.0,0,0
1781792019.076,40068,final,0.0,0,0
1781792019.209,40071,final,0.0,0,0
1781792019.363,40074,final,0.0,0,0
1781792019.506,40077,final,0.0,0,0
1781792019.643,40080,final,0.0,0,0
1781792019.791,40083,final,0.0,0,0
1781792019.937,40086,final,0.0,0,0
1781792020.093,40089,final,0.0,0,0
1781792020.232,40092,final,0.0,0,0
1781792020.389,40095,final,0.0,0,0
1781792020.561,40098,final,0.0,0,0
1781792020.738,40101,final,0.0,0,0
1781792020.918,40104,final,0.0,0,0
1781792021.08,40107,final,0.0,0,0
1781792021.441,40110,final,0.0,0,0
1781792021.831,40113,final,0.0,0,0
1781792022.097,40116,final,0.0,0,0
1781792022.344,40119,final,0.0,0,0
1781792022.631,40122,final,0.0,0,0
1781792022.849,40125,final,0.0,0,0
1781792023.058,40128,final,0.0,0,0
1781792023.297,40131,final,0.0,0,0
1781792023.492,40134,final,0.0,0,0
1781792023.679,40137,final,0.0,0,0
1781792023.882,40140,final,0.0,0,0
1781792024.11,40143,final,0.0,0,0
1781792024.283,40146,final,0.0,0,0
1781792024.474,40149,final,0.0,0,0
1781792024.768,40152,final,0.0,0,0
1781792025.061,40155,final,0.0,0,0
1781792025.276,40158,final,0.0,0,0
1781792025.53,40161,final,0.0,0,0
1781792025.768,40164,final,0.0,0,0
1781792025.979,40167,final,0.0,0,0
1781792026.18,40170,final,0.0,0,0
1781792026.369,40173,final,0.0,0,0
1781792026.54,40176,final,0.0,0,0
1781792026.709,40179,final,0.0,0,0
1781792026.858,40182,final,0.0,0,0
1781792027.042,40185,final,0.0,0,0
1781792027.197,40188,final,0.0,0,0
1781792027.363,40191,final,0.0,0,0
1781792027.591,40194,final,0.0,0,0
1781792027.747,40197,final,0.0,0,0
1781792027.906,40200,final,0.0,0,0
1781792028.083,40203,final,0.0,0,0
1781792028.237,40206,final,0.0,0,0
1781792028.376,40209,final,0.0,0,0
1781792028.542,40212,final,0.0,0,0
1781792028.695,40215,final,0.0,0,0
1781792028.862,40218,final,0.0,0,0
1781792029.017,40221,final,0.0,0,0
1781792029.163,40224,final,0.0,0,0
1781792029.328,40227,final,0.0,0,0
1781792029.489,40230,final,0.0,0,0
1781792029.627,40233,final,0.0,0,0
1781792029.762,40236,final,0.0,0,0
1781792029.903,40239,final,0.0,0,0
1781792030.04,40242,final,0.0,0,0
1781792030.176,40245,final,0.0,0,0
1781792030.319,40248,final,0.0,0,0
1781792030.458,40251,final,0.0,0,0
1781792030.605,40254,final,0.0,0,0
1781792030.736,40257,final,0.0,0,0
1781792030.876,40260,final,0.0,0,0
1781792031.023,40263,final,0.0,0,0
1781792031.203,40266,final,0.0,0,0
1781792031.398,40269,final,0.0,0,0
1781792031.623,40272,final,0.0,0,0
1781792031.801,40275,final,0.0,0,0
1781792031.965,40278,final,0.0,0,0
1781792032.133,40281,final,0.0,0,0
1781792032.297,40284,final,0.0,0,0
1781792032.452,40287,final,0.0,0,0
1781792032.618,40290,final,0.0,0,0
1781792032.767,40293,final,0.0,0,0
1781792032.942,40296,final,0.0,0,0
1781792033.101,40299,final,0.0,0,0
1781792033.252,40302,final,0.0,0,0
1781792033.406,40305,final,0.0,0,0
1781792033.573,40308,final,0.0,0,0
1781792033.729,40311,final,0.0,0,0
1781792033.891,40314,final,0.0,0,0
1781792034.052,40317,final,0.0,0,0
1781792034.251,40320,final,0.0,0,0
1781792034.479,40323,final,0.0,0,0
1781792034.7,40326,final,0.0,0,0
1781792034.885,40329,final,0.0,0,0
1781792035.051,40332,final,0.0,0,0
1781792035.223,40335,final,0.0,0,0
1781792035.403,40338,final,0.0,0,0
1781792035.655,40341,final,0.0,0,0
1781792035.92,40344,final,0.0,0,0
1781792036.103,40347,final,0.0,0,0
1781792036.33,40350,final,0.0,0,0
1781792036.558,40353,final,0.0,0,0
1781792036.818,40356,final,0.0,0,0
1781792037.089,40359,final,0.0,0,0
1781792037.32,40362,final,0.0,0,0
1781792037.522,40365,final,0.0,0,0
1781792037.721,40368,final,0.0,0,0
1781792037.972,40371,final,0.0,0,0
1781792038.153,40374,final,0.0,0,0
1781792038.332,40377,final,0.0,0,0
1781792038.482,40380,final,0.0,0,0
1781792038.632,40383,final,0.0,0,0
1781792038.797,40386,final,0.0,0,0
1781792038.964,40389,final,0.0,0,0
1781792039.155,40392,final,0.0,0,0
1781792039.316,40395,final,0.0,0,0
1781792039.468,40398,final,0.0,0,0
1781792039.625,40401,final,0.0,0,0
1781792039.787,40404,final,0.0,0,0
1781792039.938,40407,final,0.0,0,0
1781792040.148,40410,final,0.0,0,0
1781792040.343,40413,final,0.0,0,0
1781792040.543,40416,final,0.0,0,0
1781792040.857,40419,final,0.0,0,0
1781792041.076,40422,final,0.0,0,0
1781792041.294,40425,final,0.0,0,0
1781792041.498,40428,final,0.0,0,0
1781792041.664,40431,final,0.0,0,0
1781792041.907,40434,final,0.0,0,0
1781792042.117,40437,final,0.0,0,0
1781792042.332,40440,final,0.0,0,0
1781792042.579,40443,final,0.0,0,0
1781792042.816,40446,final,0.0,0,0
1781792042.999,40449,final,0.0,0,0
1781792043.218,40452,final,0.0,0,0
1781792043.506,40455,final,0.0,0,0
1781792043.733,40458,final,0.0,0,0
1781792043.925,40461,final,0.0,0,0
1781792044.126,40464,final,0.0,0,0
1781792044.328,40467,final,0.0,0,0
1781792044.505,40470,final,0.0,0,0
1781792044.672,40473,final,0.0,0,0
1781792044.844,40476,final,0.0,0,0
1781792045.038,40479,final,0.0,0,0
1781792045.357,40482,final,0.0,0,0
1781792045.529,40485,final,0.0,0,0
1781792045.702,40488,final,0.0,0,0
1781792045.888,40491,final,0.0,0,0
1781792046.081,40494,final,0.0,0,0
1781792046.276,40497,final,0.0,0,0
1781792046.475,40500,final,0.0,0,0
1781792046.674,40503,final,0.0,0,0
1781792046.873,40506,final,0.0,0,0
1781792047.045,40509,final,0.0,0,0
1781792047.229,40512,final,0.0,0,0
1781792047.401,40515,final,0.0,0,0
1781792047.549,40518,final,0.0,0,0
1781792047.714,40521,final,0.0,0,0
1781792047.858,40524,final,0.0,0,0
1781792048.008,40527,final,0.0,0,0
1781792048.159,40530,final,0.0,0,0
1781792048.313,40533,final,0.0,0,0
1781792048.466,40536,final,0.0,0,0
1781792048.611,40539,final,0.0,0,0
1781792048.776,40542,final,0.0,0,0
1781792048.938,40545,final,0.0,0,0
1781792049.108,40548,final,0.0,0,0
1781792049.272,40551,final,0.0,0,0
1781792049.412,40554,final,0.0,0,0
1781792049.554,40557,final,0.0,0,0
1781792049.703,40560,final,0.0,0,0
1781792049.853,40563,final,0.0,0,0
1781792049.997,40566,final,0.0,0,0
1781792050.143,40569,final,0.0,0,0
1781792050.306,40572,final,0.0,0,0
1781792050.463,40575,final,0.0,0,0
1781792050.634,40578,final,0.0,0,0
1781792050.802,40581,final,0.0,0,0
1781792050.994,40584,final,0.0,0,0
1781792051.16,40587,final,0.0,0,0
1781792051.368,40590,final,0.0,0,0
1781792051.567,40593,final,0.0,0,0
1781792051.764,40596,final,0.0,0,0
1781792051.96,40599,final,0.0,0,0
1781792052.137,40602,final,0.0,0,0
1781792052.39,40605,final,0.0,0,0
1781792052.597,40608,final,0.0,0,0
1781792052.808,40611,final,0.0,0,0
1781792053.034,40614,final,0.0,0,0
1781792053.29,40617,final,0.0,0,0
1781792053.493,40620,final,0.0,0,0
1781792053.711,40623,final,0.0,0,0
1781792053.981,40626,final,0.0,0,0
1781792054.187,40629,final,0.0,0,0
1781792054.396,40632,final,0.0,0,0
1781792054.597,40635,final,0.0,0,0
1781792054.792,40638,final,0.0,0,0
1781792054.98,40641,final,0.0,0,0
1781792055.288,40644,final,0.0,0,0
1781792055.536,40647,final,0.0,0,0
1781792055.789,40650,final,0.0,0,0
1781792055.997,40653,final,0.0,0,0
1781792056.227,40656,final,0.0,0,0
1781792056.428,40659,final,0.0,0,0
1781792056.61,40662,final,0.0,0,0
1781792056.804,40665,final,0.0,0,0
1781792056.973,40668,final,0.0,0,0
1781792057.163,40671,final,0.0,0,0
1781792057.372,40674,final,0.0,0,0
1781792057.574,40677,final,0.0,0,0
1781792057.78,40680,final,0.0,0,0
1781792057.962,40683,final,0.0,0,0
1781792058.124,40686,final,0.0,0,0
1781792058.287,40689,final,0.0,0,0
1781792058.436,40692,final,0.0,0,0
1781792058.612,40695,final,0.0,0,0
1781792058.922,40698,final,0.0,0,0
1781792059.144,40701,final,0.0,0,0
1781792059.331,40704,final,0.0,0,0
1781792059.473,40707,final,0.0,0,0
1781792059.619,40710,final,0.0,0,0
1781792059.76,40713,final,0.0,0,0
1781792059.909,40716,final,0.0,0,0
1781792060.079,40719,final,0.0,0,0
1781792060.25,40722,final,0.0,0,0
1781792060.418,40725,final,0.0,0,0
1781792060.569,40728,final,0.0,0,0
1781792060.729,40731,final,0.0,0,0
1781792060.897,40734,final,0.0,0,0
1781792061.05,40737,final,0.0,0,0
1781792061.198,40740,final,0.0,0,0
1781792061.416,40743,final,0.0,0,0
1781792061.707,40746,final,0.0,0,0
1781792061.899,40749,final,0.0,0,0
1781792062.106,40752,final,0.0,0,0
1781792062.281,40755,final,0.0,0,0
1781792062.434,40758,final,0.0,0,0
1781792062.59,40761,final,0.0,0,0
1781792062.776,40764,final,0.0,0,0
1781792062.93,40767,final,0.0,0,0
1781792063.073,40770,final,0.0,0,0
1781792063.234,40773,final,0.0,0,0
1781792063.385,40776,final,0.0,0,0
1781792063.533,40779,final,0.0,0,0
1781792063.699,40782,final,0.0,0,0
1781792063.851,40785,final,0.0,0,0
1781792064.0,40788,final,0.0,0,0
1781792064.141,40791,final,0.0,0,0
1781792064.289,40794,final,0.0,0,0
1781792064.432,40797,final,0.0,0,0
1781792064.577,40800,final,0.0,0,0
1781792064.717,40803,final,0.0,0,0
1781792064.875,40806,final,0.0,0,0
1781792065.015,40809,final,0.0,0,0
1781792065.16,40812,final,0.0,0,0
1781792065.295,40815,final,0.0,0,0
1781792065.442,40818,final,0.0,0,0
1781792065.581,40821,final,0.0,0,0
1781792065.769,40824,final,0.0,0,0
1781792065.904,40827,final,0.0,0,0
1781792066.045,40830,final,0.0,0,0
1781792066.195,40833,final,0.0,0,0
1781792066.332,40836,final,0.0,0,0
1781792066.468,40839,final,0.0,0,0
1781792066.604,40842,final,0.0,0,0
1781792066.745,40845,final,0.0,0,0
1781792066.888,40848,final,0.0,0,0
1781792067.046,40851,final,0.0,0,0
1781792067.215,40854,final,0.0,0,0
1781792067.355,40857,final,0.0,0,0
1781792067.491,40860,final,0.0,0,0
1781792067.631,40863,final,0.0,0,0
1781792067.805,40866,final,0.0,0,0
1781792067.973,40869,final,0.0,0,0
1781792068.122,40872,final,0.0,0,0
1781792068.263,40875,final,0.0,0,0
1781792068.414,40878,final,0.0,0,0
1781792068.565,40881,final,0.0,0,0
1781792068.734,40884,final,0.0,0,0
1781792068.937,40887,final,0.0,0,0
1781792069.092,40890,final,0.0,0,0
1781792069.281,40893,final,0.0,0,0
1781792069.5,40896,final,0.0,0,0
1781792069.679,40899,final,0.0,0,0
1781792069.854,40902,final,0.0,0,0
1781792070.033,40905,final,0.0,0,0
1781792070.238,40908,final,0.0,0,0
1781792070.418,40911,final,0.0,0,0
1781792070.841,40914,final,0.0,0,0
1781792071.187,40917,final,0.0,0,0
1781792071.448,40920,final,0.0,0,0
1781792071.935,40923,final,0.0,0,0
1781792072.176,40926,final,0.0,0,0
1781792072.504,40929,final,0.0,0,0
1781792072.775,40932,final,0.0,0,0
1781792073.065,40935,final,0.0,0,0
1781792073.313,40938,final,0.0,0,0
1781792073.88,40941,final,0.0,0,0
1781792076.532,40944,final,0.0,0,0
1781792077.63,40947,final,0.0,0,0
1781792077.916,40950,final,0.0,0,0
1781792078.124,40953,final,0.0,0,0
1781792078.3,40956,final,0.0,0,0
1781792078.465,40959,final,0.0,0,0
1781792078.623,40962,final,0.0,0,0
1781792078.77,40965,final,0.0,0,0
1781792078.921,40968,final,0.0,0,0
1781792079.062,40971,final,0.0,0,0
1781792079.206,40974,final,0.0,0,0
1781792079.344,40977,final,0.0,0,0
1781792079.481,40980,final,0.0,0,0
1781792079.63,40983,final,0.0,0,0
1781792079.789,40986,final,0.0,0,0
1781792079.97,40989,final,0.0,0,0
1781792080.224,40992,final,0.0,0,0
1781792080.437,40995,final,0.0,0,0
1781792080.676,40998,final,0.0,0,0
1781792080.912,41001,final,0.0,0,0
1781792081.128,41004,final,0.0,0,0
1781792081.315,41007,final,0.0,0,0
1781792081.522,41010,final,0.0,0,0
1781792081.678,41013,final,0.0,0,0
1781792081.852,41016,final,0.0,0,0
1781792082.009,41019,final,0.0,0,0
1781792082.167,41022,final,0.0,0,0
1781792082.321,41025,final,0.0,0,0
1781792082.48,41028,final,0.0,0,0
1781792082.647,41031,final,0.0,0,0
1781792082.815,41034,final,0.0,0,0
1781792082.955,41037,final,0.0,0,0
1781792083.094,41040,final,0.0,0,0
1781792083.253,41043,final,0.0,0,0
